TenantId,AccountDomain,AccountName,AccountSid,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,FailureReason,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessIntegrityLevel,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessTokenElevation,IsLocalAdmin,LogonId,LogonType,MachineGroup,Protocol,RemoteDeviceName,RemoteIP,RemoteIPType,RemotePort,ReportId,"Timestamp [UTC]","TimeGenerated [UTC]","InitiatingProcessParentCreationTime [UTC]","InitiatingProcessCreationTime [UTC]",InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,SourceSystem,Type
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467101,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474507,"4/13/2025, 8:55:51.922 PM","4/13/2025, 8:55:51.922 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 8:55:40.050 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467125,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474524,"4/13/2025, 8:57:04.625 PM","4/13/2025, 8:57:04.625 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 8:57:00.490 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467125,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474525,"4/13/2025, 8:57:09.247 PM","4/13/2025, 8:57:09.247 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 8:57:00.490 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467125,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474526,"4/13/2025, 8:57:13.007 PM","4/13/2025, 8:57:13.007 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 8:57:00.490 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467144,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474530,"4/13/2025, 8:58:25.754 PM","4/13/2025, 8:58:25.754 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 8:58:21.750 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467144,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474531,"4/13/2025, 8:58:27.837 PM","4/13/2025, 8:58:27.837 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 8:58:21.750 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467144,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474532,"4/13/2025, 8:58:30.121 PM","4/13/2025, 8:58:30.121 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 8:58:21.750 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467173,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474543,"4/13/2025, 8:59:43.406 PM","4/13/2025, 8:59:43.406 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 8:59:39.670 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467173,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474544,"4/13/2025, 8:59:46.495 PM","4/13/2025, 8:59:46.495 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 8:59:39.670 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467173,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474545,"4/13/2025, 8:59:50.798 PM","4/13/2025, 8:59:50.798 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 8:59:39.670 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467187,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474549,"4/13/2025, 9:01:03.722 PM","4/13/2025, 9:01:03.722 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 9:00:59.000 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467187,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474550,"4/13/2025, 9:01:07.692 PM","4/13/2025, 9:01:07.692 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 9:00:59.000 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467187,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474551,"4/13/2025, 9:01:11.663 PM","4/13/2025, 9:01:11.663 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 9:00:59.000 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467201,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474572,"4/13/2025, 9:02:27.891 PM","4/13/2025, 9:02:27.891 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 9:02:22.880 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467201,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474629,"4/13/2025, 9:02:31.522 PM","4/13/2025, 9:02:31.522 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 9:02:22.880 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467201,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474630,"4/13/2025, 9:02:34.271 PM","4/13/2025, 9:02:34.271 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 9:02:22.880 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467272,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474655,"4/13/2025, 9:06:45.144 PM","4/13/2025, 9:06:45.144 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 9:06:39.420 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467272,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474656,"4/13/2025, 9:06:49.754 PM","4/13/2025, 9:06:49.754 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 9:06:39.420 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467272,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474657,"4/13/2025, 9:06:53.770 PM","4/13/2025, 9:06:53.770 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 9:06:39.420 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467290,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474662,"4/13/2025, 9:08:15.128 PM","4/13/2025, 9:08:15.128 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 9:08:08.710 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467290,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474665,"4/13/2025, 9:08:19.409 PM","4/13/2025, 9:08:19.409 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 9:08:08.710 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c","linux-target-1",root,,LogonFailed,"{""PosixUserId"":0,""PosixPrimaryGroupName"":""root"",""PosixPrimaryGroupId"":0,""PosixSecondaryGroups"":""[]"",""InitiatingAccountName"":""root"",""InitiatingAccountDomain"":""linux-target-1"",""InitiatingAccountPosixUserId"":0,""InitiatingAccountPosixGroupName"":""root"",""InitiatingAccountPosixGroupId"":0}",,0f8a14d3a775347051387930cfced4c208953320,"linux-target-1.p2zfvso05mlezjev3ck4vqd3kd.cx.internal.cloudapp.net",,"linux-target-1",root,,,,"""sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups""",sshd,"/usr/sbin/sshd",1467290,,f007f74879a4bd9320fe2cd391d1fb4b,sshd,1387573,8fdd08dedd575d08cbd3f376d7ce2af3fdd7a09e,2b4c62b1352ac4a673c706c408c088402ac6364c2c0ec0ac22e54bf563392f60,None,,,Network,,,,"218.92.0.187",Public,,474666,"4/13/2025, 9:08:22.352 PM","4/13/2025, 9:08:22.352 PM","4/12/2025, 3:35:53.385 PM","4/13/2025, 9:08:08.710 PM",921416,,,,,,,,false,,,,DeviceLogonEvents
